Year,State,District,spousal_violence_pct,sought_help_pct,justice_gap,gap_severity,crime_rate,police_vacancy_rate
2022,Arunachal Pradesh,Lower Siang,15.0,4.5,10.5,MODERATE GAP,2.65,0.17
2022,Arunachal Pradesh,Leparada,15.0,4.5,10.5,MODERATE GAP,0.88,0.17
2022,Arunachal Pradesh,Shiyomi,15.0,4.5,10.5,MODERATE GAP,0.88,0.17
2022,Arunachal Pradesh,Pakkessang,15.0,4.5,10.5,MODERATE GAP,0.0,0.17
2022,Arunachal Pradesh,Total Districts ,15.0,4.5,10.5,MODERATE GAP,104.24,0.17
2023,Arunachal Pradesh,Anjaw,15.0,4.5,10.5,MODERATE GAP,4.11,0.17
2023,Arunachal Pradesh,Changlang,15.0,4.5,10.5,MODERATE GAP,2.35,0.17
2023,Arunachal Pradesh,Crime Branch,15.0,4.5,10.5,MODERATE GAP,0.0,0.17
2023,Arunachal Pradesh,Dibang Valley,15.0,4.5,10.5,MODERATE GAP,0.0,0.17
2023,Arunachal Pradesh,Kameng East,15.0,4.5,10.5,MODERATE GAP,4.42,0.17
2023,Arunachal Pradesh,Kameng West,15.0,4.5,10.5,MODERATE GAP,2.65,0.17
2023,Arunachal Pradesh,Kurung Kumey,15.0,4.5,10.5,MODERATE GAP,0.94,0.17
2023,Arunachal Pradesh,Lohit,15.0,4.5,10.5,MODERATE GAP,0.6,0.17
2023,Arunachal Pradesh,Longding,15.0,4.5,10.5,MODERATE GAP,1.77,0.17
2023,Arunachal Pradesh,Lower Dibang Valley,15.0,4.5,10.5,MODERATE GAP,1.61,0.17
2023,Arunachal Pradesh,Papum Pare City,15.0,4.5,10.5,MODERATE GAP,25.61,0.17
2023,Arunachal Pradesh,Papum Pare Rural,15.0,4.5,10.5,MODERATE GAP,0.0,0.17
2023,Arunachal Pradesh,Siang East,15.0,4.5,10.5,MODERATE GAP,5.3,0.17
2023,Arunachal Pradesh,Siang Upper,15.0,4.5,10.5,MODERATE GAP,0.88,0.17
2023,Arunachal Pradesh,Siang West,15.0,4.5,10.5,MODERATE GAP,7.07,0.17
2023,Arunachal Pradesh,Subansiri Lower,15.0,4.5,10.5,MODERATE GAP,0.0,0.17
2023,Arunachal Pradesh,Subansiri Upper,15.0,4.5,10.5,MODERATE GAP,2.65,0.17
2023,Arunachal Pradesh,Tawang,15.0,4.5,10.5,MODERATE GAP,0.0,0.17
2023,Arunachal Pradesh,Tirap,15.0,4.5,10.5,MODERATE GAP,0.0,0.17
2023,Arunachal Pradesh,Namsai,15.0,4.5,10.5,MODERATE GAP,0.0,0.17
2023,Arunachal Pradesh,Siang,15.0,4.5,10.5,MODERATE GAP,1.77,0.17
2023,Arunachal Pradesh,Kamle,15.0,4.5,10.5,MODERATE GAP,0.88,0.17
2023,Arunachal Pradesh,Kra Dadi,15.0,4.5,10.5,MODERATE GAP,0.0,0.17
2023,Arunachal Pradesh,Lower Siang,15.0,4.5,10.5,MODERATE GAP,0.88,0.17
2023,Arunachal Pradesh,Leparada,15.0,4.5,10.5,MODERATE GAP,0.88,0.17
2023,Arunachal Pradesh,Shiyomi,15.0,4.5,10.5,MODERATE GAP,0.88,0.17
2023,Arunachal Pradesh,Pakkessang,15.0,4.5,10.5,MODERATE GAP,0.0,0.17
2023,Arunachal Pradesh,Total Districts ,15.0,4.5,10.5,MODERATE GAP,83.04,0.17
2024,Arunachal Pradesh,Anjaw,15.0,4.5,10.5,MODERATE GAP,0.0,0.17
2024,Arunachal Pradesh,Changlang,15.0,4.5,10.5,MODERATE GAP,2.35,0.17
2024,Arunachal Pradesh,Crime Branch,15.0,4.5,10.5,MODERATE GAP,0.0,0.17
2024,Arunachal Pradesh,Dibang Valley,15.0,4.5,10.5,MODERATE GAP,0.0,0.17
2024,Arunachal Pradesh,Kameng East,15.0,4.5,10.5,MODERATE GAP,9.72,0.17
2024,Arunachal Pradesh,Kameng West,15.0,4.5,10.5,MODERATE GAP,6.18,0.17
2024,Arunachal Pradesh,Kurung Kumey,15.0,4.5,10.5,MODERATE GAP,0.0,0.17
2024,Arunachal Pradesh,Lohit,15.0,4.5,10.5,MODERATE GAP,1.79,0.17
2024,Arunachal Pradesh,Longding,15.0,4.5,10.5,MODERATE GAP,3.53,0.17
2024,Arunachal Pradesh,Lower Dibang Valley,15.0,4.5,10.5,MODERATE GAP,6.43,0.17
2024,Arunachal Pradesh,Papum Pare City,15.0,4.5,10.5,MODERATE GAP,7.88,0.17
2024,Arunachal Pradesh,Papum Pare Rural,15.0,4.5,10.5,MODERATE GAP,0.0,0.17
2024,Arunachal Pradesh,Siang East,15.0,4.5,10.5,MODERATE GAP,20.32,0.17
2024,Arunachal Pradesh,Siang Upper,15.0,4.5,10.5,MODERATE GAP,3.53,0.17
2024,Arunachal Pradesh,Siang West,15.0,4.5,10.5,MODERATE GAP,7.07,0.17
2024,Arunachal Pradesh,Subansiri Lower,15.0,4.5,10.5,MODERATE GAP,0.0,0.17
2024,Arunachal Pradesh,Subansiri Upper,15.0,4.5,10.5,MODERATE GAP,7.95,0.17
2024,Arunachal Pradesh,Tawang,15.0,4.5,10.5,MODERATE GAP,3.48,0.17
2024,Arunachal Pradesh,Tirap,15.0,4.5,10.5,MODERATE GAP,0.78,0.17
2024,Arunachal Pradesh,Namsai,15.0,4.5,10.5,MODERATE GAP,5.3,0.17
2024,Arunachal Pradesh,Siang,15.0,4.5,10.5,MODERATE GAP,2.65,0.17
2024,Arunachal Pradesh,Kamle,15.0,4.5,10.5,MODERATE GAP,2.65,0.17
2024,Arunachal Pradesh,Kra Dadi,15.0,4.5,10.5,MODERATE GAP,0.0,0.17
2024,Arunachal Pradesh,Lower Siang,15.0,4.5,10.5,MODERATE GAP,1.77,0.17
2024,Arunachal Pradesh,Leparada,15.0,4.5,10.5,MODERATE GAP,0.88,0.17
2024,Arunachal Pradesh,Shiyomi,15.0,4.5,10.5,MODERATE GAP,0.0,0.17
2024,Arunachal Pradesh,Pakkessang,15.0,4.5,10.5,MODERATE GAP,1.77,0.17
2024,Arunachal Pradesh,Total Districts ,15.0,4.5,10.5,MODERATE GAP,99.82,0.17
2021,Meghalaya,Garo Hills East,12.7,5.0,7.7,LOW GAP,2.02,0.18
2021,Meghalaya,Garo Hills North,12.7,5.0,7.7,LOW GAP,1.34,0.18
2021,Meghalaya,Garo Hills South,12.7,5.0,7.7,LOW GAP,1.34,0.18
2021,Meghalaya,Garo Hills South West,12.7,5.0,7.7,LOW GAP,0.0,0.18
2021,Meghalaya,Garo Hills West,12.7,5.0,7.7,LOW GAP,6.05,0.18
2021,Meghalaya,Jaintia Hills West,12.7,5.0,7.7,LOW GAP,2.02,0.18
2021,Meghalaya,Jaintia Hills East,12.7,5.0,7.7,LOW GAP,5.04,0.18
2021,Meghalaya,Khasi Hills East,12.7,5.0,7.7,LOW GAP,9.41,0.18
2021,Meghalaya,Khasi Hills South West,12.7,5.0,7.7,LOW GAP,0.67,0.18
2021,Meghalaya,Khasi Hills West,12.7,5.0,7.7,LOW GAP,3.36,0.18
2021,Meghalaya,Ri-Bhoi,12.7,5.0,7.7,LOW GAP,2.02,0.18
2021,Meghalaya,Cyber Cell,12.7,5.0,7.7,LOW GAP,0.0,0.18
2021,Meghalaya,Total Districts ,12.7,5.0,7.7,LOW GAP,33.26,0.18
2022,Meghalaya,Garo Hills East,12.7,5.0,7.7,LOW GAP,2.02,0.18
2022,Meghalaya,Garo Hills North,12.7,5.0,7.7,LOW GAP,1.01,0.18
2022,Meghalaya,Garo Hills South,12.7,5.0,7.7,LOW GAP,1.01,0.18
2022,Meghalaya,Garo Hills South West,12.7,5.0,7.7,LOW GAP,0.34,0.18
2022,Meghalaya,Garo Hills West,12.7,5.0,7.7,LOW GAP,7.39,0.18
2022,Meghalaya,Jaintia Hills West,12.7,5.0,7.7,LOW GAP,2.69,0.18
2022,Meghalaya,Jaintia Hills East,12.7,5.0,7.7,LOW GAP,1.68,0.18
2022,Meghalaya,Khasi Hills East,12.7,5.0,7.7,LOW GAP,9.41,0.18
2022,Meghalaya,Khasi Hills South West,12.7,5.0,7.7,LOW GAP,0.67,0.18
2022,Meghalaya,Khasi Hills West,12.7,5.0,7.7,LOW GAP,3.36,0.18
2022,Meghalaya,Ri-Bhoi,12.7,5.0,7.7,LOW GAP,3.7,0.18
2022,Meghalaya,Cyber Cell,12.7,5.0,7.7,LOW GAP,0.0,0.18
2022,Meghalaya,Khasi Hills Eastern West,12.7,5.0,7.7,LOW GAP,1.01,0.18
2022,Meghalaya,Total Districts ,12.7,5.0,7.7,LOW GAP,34.27,0.18
2023,Meghalaya,Garo Hills East,12.7,5.0,7.7,LOW GAP,0.34,0.18
2023,Meghalaya,Garo Hills North,12.7,5.0,7.7,LOW GAP,0.0,0.18
2023,Meghalaya,Garo Hills South,12.7,5.0,7.7,LOW GAP,1.01,0.18
2023,Meghalaya,Garo Hills South West,12.7,5.0,7.7,LOW GAP,0.0,0.18
2023,Meghalaya,Garo Hills West,12.7,5.0,7.7,LOW GAP,1.68,0.18
2023,Meghalaya,Jaintia Hills West,12.7,5.0,7.7,LOW GAP,4.03,0.18
2023,Meghalaya,Jaintia Hills East,12.7,5.0,7.7,LOW GAP,2.35,0.18
2023,Meghalaya,Khasi Hills East,12.7,5.0,7.7,LOW GAP,9.41,0.18
2023,Meghalaya,Khasi Hills South West,12.7,5.0,7.7,LOW GAP,0.34,0.18
2023,Meghalaya,Khasi Hills West,12.7,5.0,7.7,LOW GAP,4.03,0.18
2023,Meghalaya,Ri-Bhoi,12.7,5.0,7.7,LOW GAP,3.7,0.18
2023,Meghalaya,Cyber Cell,12.7,5.0,7.7,LOW GAP,0.0,0.18
2023,Meghalaya,Khasi Hills Eastern West,12.7,5.0,7.7,LOW GAP,0.0,0.18
2023,Meghalaya,Total Districts ,12.7,5.0,7.7,LOW GAP,26.88,0.18
2024,Meghalaya,Garo Hills East,12.7,5.0,7.7,LOW GAP,1.68,0.18
2024,Meghalaya,Garo Hills North,12.7,5.0,7.7,LOW GAP,0.67,0.18
2024,Meghalaya,Garo Hills South,12.7,5.0,7.7,LOW GAP,1.34,0.18
2024,Meghalaya,Garo Hills South West,12.7,5.0,7.7,LOW GAP,0.67,0.18
2024,Meghalaya,Garo Hills West,12.7,5.0,7.7,LOW GAP,5.71,0.18
2024,Meghalaya,Jaintia Hills West,12.7,5.0,7.7,LOW GAP,2.02,0.18
2024,Meghalaya,Jaintia Hills East,12.7,5.0,7.7,LOW GAP,3.36,0.18
2024,Meghalaya,Khasi Hills East,12.7,5.0,7.7,LOW GAP,10.41,0.18
2024,Meghalaya,Khasi Hills South West,12.7,5.0,7.7,LOW GAP,0.0,0.18
2024,Meghalaya,Khasi Hills West,12.7,5.0,7.7,LOW GAP,0.67,0.18
2024,Meghalaya,Ri-Bhoi,12.7,5.0,7.7,LOW GAP,7.39,0.18
2024,Meghalaya,Cyber Cell,12.7,5.0,7.7,LOW GAP,0.0,0.18
2024,Meghalaya,Khasi Hills Eastern West,12.7,5.0,7.7,LOW GAP,4.03,0.18
2024,Meghalaya,Total Districts ,12.7,5.0,7.7,LOW GAP,37.96,0.18
2021,Delhi,Central,12.5,5.3,7.2,LOW GAP,28.97,0.06
2021,Delhi,Crime Branch,12.5,5.3,7.2,LOW GAP,0.0,0.06
2021,Delhi,East,12.5,5.3,7.2,LOW GAP,17.86,0.06
2021,Delhi,East,12.5,5.3,7.2,LOW GAP,107.63,0.06
2021,Delhi,EOW,12.5,5.3,7.2,LOW GAP,0.0,0.06
2021,Delhi,IGI Airport,12.5,5.3,7.2,LOW GAP,0.09,0.06
2021,Delhi,Metro,12.5,5.3,7.2,LOW GAP,0.09,0.06
2021,Delhi,New Delhi,12.5,5.3,7.2,LOW GAP,13.47,0.06
2021,Delhi,North,12.5,5.3,7.2,LOW GAP,29.77,0.06
2021,Delhi,North,12.5,5.3,7.2,LOW GAP,604.79,0.06
2021,Delhi,North-East,12.5,5.3,7.2,LOW GAP,53.83,0.06
2021,Delhi,North-West,12.5,5.3,7.2,LOW GAP,36.55,0.06
2021,Delhi,Outer,12.5,5.3,7.2,LOW GAP,29.65,0.06
2021,Delhi,RAILWAY,12.5,5.3,7.2,LOW GAP,0.0,0.06
2021,Delhi,South,12.5,5.3,7.2,LOW GAP,14.93,0.06
2021,Delhi,South,12.5,5.3,7.2,LOW GAP,277.72,0.06
2021,Delhi,South-East,12.5,5.3,7.2,LOW GAP,35.7,0.06
2021,Delhi,South-West,12.5,5.3,7.2,LOW GAP,27.39,0.06
2021,Delhi,Spl Cell,12.5,5.3,7.2,LOW GAP,0.0,0.06
2021,Delhi,SPUWAC,12.5,5.3,7.2,LOW GAP,5.86,0.06
2021,Delhi,Vigilance,12.5,5.3,7.2,LOW GAP,0.0,0.06
2021,Delhi,West,12.5,5.3,7.2,LOW GAP,19.11,0.06
2021,Delhi,West,12.5,5.3,7.2,LOW GAP,356.28,0.06
2021,Delhi,Rohini,12.5,5.3,7.2,LOW GAP,45.14,0.06
2021,Delhi,Shahdara,12.5,5.3,7.2,LOW GAP,45.99,0.06
2021,Delhi,Dwarka,12.5,5.3,7.2,LOW GAP,88.3,0.06
2021,Delhi,Outer North,12.5,5.3,7.2,LOW GAP,30.41,0.06
2021,Delhi,Total Districts ,12.5,5.3,7.2,LOW GAP,578.36,0.06
2022,Delhi,Central,12.5,5.3,7.2,LOW GAP,40.32,0.06
2022,Delhi,Crime Branch,12.5,5.3,7.2,LOW GAP,0.0,0.06
2022,Delhi,East,12.5,5.3,7.2,LOW GAP,22.49,0.06
2022,Delhi,East,12.5,5.3,7.2,LOW GAP,135.53,0.06
2022,Delhi,EOW,12.5,5.3,7.2,LOW GAP,0.0,0.06
2022,Delhi,IGI Airport,12.5,5.3,7.2,LOW GAP,0.38,0.06
2022,Delhi,Metro,12.5,5.3,7.2,LOW GAP,0.19,0.06
2022,Delhi,New Delhi,12.5,5.3,7.2,LOW GAP,18.98,0.06
2022,Delhi,North,12.5,5.3,7.2,LOW GAP,33.0,0.06
2022,Delhi,North,12.5,5.3,7.2,LOW GAP,670.45,0.06
2022,Delhi,North-East,12.5,5.3,7.2,LOW GAP,50.15,0.06
2022,Delhi,North-West,12.5,5.3,7.2,LOW GAP,30.13,0.06
2022,Delhi,Outer,12.5,5.3,7.2,LOW GAP,41.84,0.06
2022,Delhi,RAILWAY,12.5,5.3,7.2,LOW GAP,0.19,0.06
2022,Delhi,South,12.5,5.3,7.2,LOW GAP,20.28,0.06
2022,Delhi,South,12.5,5.3,7.2,LOW GAP,377.2,0.06
2022,Delhi,South-East,12.5,5.3,7.2,LOW GAP,45.8,0.06
2022,Delhi,South-West,12.5,5.3,7.2,LOW GAP,29.94,0.06
2022,Delhi,Spl Cell,12.5,5.3,7.2,LOW GAP,0.0,0.06
2022,Delhi,SPUWAC,12.5,5.3,7.2,LOW GAP,4.53,0.06
2022,Delhi,Vigilance,12.5,5.3,7.2,LOW GAP,0.0,0.06
2022,Delhi,West,12.5,5.3,7.2,LOW GAP,16.21,0.06
2022,Delhi,West,12.5,5.3,7.2,LOW GAP,302.1,0.06
2022,Delhi,Rohini,12.5,5.3,7.2,LOW GAP,50.72,0.06
2022,Delhi,Shahdara,12.5,5.3,7.2,LOW GAP,40.23,0.06
2022,Delhi,Dwarka,12.5,5.3,7.2,LOW GAP,54.3,0.06
2022,Delhi,Outer North,12.5,5.3,7.2,LOW GAP,34.38,0.06
2022,Delhi,Total Districts ,12.5,5.3,7.2,LOW GAP,589.7,0.06
2023,Delhi,Central,12.5,5.3,7.2,LOW GAP,35.69,0.06
2023,Delhi,Crime Branch,12.5,5.3,7.2,LOW GAP,0.0,0.06
2023,Delhi,East,12.5,5.3,7.2,LOW GAP,16.18,0.06
2023,Delhi,East,12.5,5.3,7.2,LOW GAP,97.51,0.06
2023,Delhi,EOW,12.5,5.3,7.2,LOW GAP,0.0,0.06
2023,Delhi,IGI Airport,12.5,5.3,7.2,LOW GAP,0.47,0.06
2023,Delhi,Metro,12.5,5.3,7.2,LOW GAP,0.09,0.06
2023,Delhi,New Delhi,12.5,5.3,7.2,LOW GAP,17.15,0.06
2023,Delhi,North,12.5,5.3,7.2,LOW GAP,24.58,0.06
2023,Delhi,North,12.5,5.3,7.2,LOW GAP,499.35,0.06
2023,Delhi,North-East,12.5,5.3,7.2,LOW GAP,46.37,0.06
2023,Delhi,North-West,12.5,5.3,7.2,LOW GAP,36.64,0.06
2023,Delhi,Outer,12.5,5.3,7.2,LOW GAP,38.72,0.06
2023,Delhi,RAILWAY,12.5,5.3,7.2,LOW GAP,0.0,0.06
2023,Delhi,South,12.5,5.3,7.2,LOW GAP,13.85,0.06
2023,Delhi,South,12.5,5.3,7.2,LOW GAP,257.58,0.06
2023,Delhi,South-East,12.5,5.3,7.2,LOW GAP,42.88,0.06
2023,Delhi,South-West,12.5,5.3,7.2,LOW GAP,24.37,0.06
2023,Delhi,Spl Cell,12.5,5.3,7.2,LOW GAP,0.0,0.06
2023,Delhi,SPUWAC,12.5,5.3,7.2,LOW GAP,10.48,0.06
2023,Delhi,Vigilance,12.5,5.3,7.2,LOW GAP,0.0,0.06
2023,Delhi,West,12.5,5.3,7.2,LOW GAP,13.81,0.06
2023,Delhi,West,12.5,5.3,7.2,LOW GAP,257.49,0.06
2023,Delhi,Rohini,12.5,5.3,7.2,LOW GAP,34.28,0.06
2023,Delhi,Shahdara,12.5,5.3,7.2,LOW GAP,33.43,0.06
2023,Delhi,Dwarka,12.5,5.3,7.2,LOW GAP,58.27,0.06
2023,Delhi,Outer North,12.5,5.3,7.2,LOW GAP,30.32,0.06
2023,Delhi,Total Districts ,12.5,5.3,7.2,LOW GAP,514.52,0.06
2024,Delhi,Central,12.5,5.3,7.2,LOW GAP,23.89,0.06
2024,Delhi,Crime Branch,12.5,5.3,7.2,LOW GAP,0.0,0.06
2024,Delhi,East,12.5,5.3,7.2,LOW GAP,9.61,0.06
2024,Delhi,East,12.5,5.3,7.2,LOW GAP,57.95,0.06
2024,Delhi,EOW,12.5,5.3,7.2,LOW GAP,0.0,0.06
2024,Delhi,IGI Airport,12.5,5.3,7.2,LOW GAP,0.94,0.06
2024,Delhi,Metro,12.5,5.3,7.2,LOW GAP,0.19,0.06
2024,Delhi,New Delhi,12.5,5.3,7.2,LOW GAP,15.31,0.06
2024,Delhi,North,12.5,5.3,7.2,LOW GAP,12.83,0.06
2024,Delhi,North,12.5,5.3,7.2,LOW GAP,260.62,0.06
2024,Delhi,North-East,12.5,5.3,7.2,LOW GAP,13.69,0.06
2024,Delhi,North-West,12.5,5.3,7.2,LOW GAP,10.77,0.06
2024,Delhi,Outer,12.5,5.3,7.2,LOW GAP,13.88,0.06
2024,Delhi,RAILWAY,12.5,5.3,7.2,LOW GAP,0.85,0.06
2024,Delhi,South,12.5,5.3,7.2,LOW GAP,5.51,0.06
2024,Delhi,South,12.5,5.3,7.2,LOW GAP,102.44,0.06
2024,Delhi,South-East,12.5,5.3,7.2,LOW GAP,18.7,0.06
2024,Delhi,South-West,12.5,5.3,7.2,LOW GAP,15.68,0.06
2024,Delhi,Spl Cell,12.5,5.3,7.2,LOW GAP,0.0,0.06
2024,Delhi,SPUWAC,12.5,5.3,7.2,LOW GAP,0.0,0.06
2024,Delhi,Vigilance,12.5,5.3,7.2,LOW GAP,0.0,0.06
2024,Delhi,West,12.5,5.3,7.2,LOW GAP,3.86,0.06
2024,Delhi,West,12.5,5.3,7.2,LOW GAP,72.02,0.06
2024,Delhi,Rohini,12.5,5.3,7.2,LOW GAP,12.09,0.06
2024,Delhi,Shahdara,12.5,5.3,7.2,LOW GAP,12.66,0.06
2024,Delhi,Dwarka,12.5,5.3,7.2,LOW GAP,18.7,0.06
2024,Delhi,Outer North,12.5,5.3,7.2,LOW GAP,14.36,0.06
2024,Delhi,Total Districts ,12.5,5.3,7.2,LOW GAP,207.21,0.06
2021,Punjab,Amritsar Rural,11.0,5.5,5.5,LOW GAP,2.41,0.06
2021,Punjab,Barnala,11.0,5.5,5.5,LOW GAP,3.8,0.06
2021,Punjab,Batala,11.0,5.5,5.5,LOW GAP,4.28,0.06
2021,Punjab,Bathinda,11.0,5.5,5.5,LOW GAP,5.51,0.06
2021,Punjab,CP Amritsar,11.0,5.5,5.5,LOW GAP,7.19,0.06
2021,Punjab,CP Jalandhar,11.0,5.5,5.5,LOW GAP,9.21,0.06
2021,Punjab,CP Ludhiana,11.0,5.5,5.5,LOW GAP,11.94,0.06
2021,Punjab,Faridkot,11.0,5.5,5.5,LOW GAP,5.91,0.06
2021,Punjab,Fatehgarh Sahib,11.0,5.5,5.5,LOW GAP,5.36,0.06
2021,Punjab,Fazilka,11.0,5.5,5.5,LOW GAP,5.76,0.06
2021,Punjab,Ferozepur,11.0,5.5,5.5,LOW GAP,3.74,0.06
2021,Punjab,GRP,11.0,5.5,5.5,LOW GAP,0.12,0.06
2021,Punjab,Gurdaspur,11.0,5.5,5.5,LOW GAP,2.95,0.06
2021,Punjab,Hoshiarpur,11.0,5.5,5.5,LOW GAP,6.47,0.06
2021,Punjab,Jalandhar Rural,11.0,5.5,5.5,LOW GAP,2.85,0.06
2021,Punjab,Kapurthala,11.0,5.5,5.5,LOW GAP,6.83,0.06
2021,Punjab,Khanna,11.0,5.5,5.5,LOW GAP,2.97,0.06
2021,Punjab,Ludhiana Rural,11.0,5.5,5.5,LOW GAP,1.04,0.06
2021,Punjab,Mansa,11.0,5.5,5.5,LOW GAP,4.29,0.06
2021,Punjab,Moga,11.0,5.5,5.5,LOW GAP,2.1,0.06
2021,Punjab,Muktsar,11.0,5.5,5.5,LOW GAP,3.28,0.06
2021,Punjab,Pathankot,11.0,5.5,5.5,LOW GAP,2.97,0.06
2021,Punjab,Patiala,11.0,5.5,5.5,LOW GAP,7.29,0.06
2021,Punjab,Ropar,11.0,5.5,5.5,LOW GAP,3.15,0.06
2021,Punjab,Sangrur,11.0,5.5,5.5,LOW GAP,3.31,0.06
2021,Punjab,SAS Nagar,11.0,5.5,5.5,LOW GAP,9.21,0.06
2021,Punjab,SBS Nagar,11.0,5.5,5.5,LOW GAP,5.23,0.06
2021,Punjab,Tarn Taran,11.0,5.5,5.5,LOW GAP,3.34,0.06
2021,Punjab,Bureau of Investigation,11.0,5.5,5.5,LOW GAP,0.0,0.06
2021,Punjab,Intelligence Wing,11.0,5.5,5.5,LOW GAP,0.0,0.06
2021,Punjab,NRI Wing,11.0,5.5,5.5,LOW GAP,5.94,0.06
2021,Punjab,Special Task Force,11.0,5.5,5.5,LOW GAP,0.0,0.06
2021,Punjab,Malerkotla,11.0,5.5,5.5,LOW GAP,2.2,0.06
2021,Punjab,Total Districts ,11.0,5.5,5.5,LOW GAP,133.12,0.06
2022,Punjab,Amritsar Rural,11.0,5.5,5.5,LOW GAP,2.02,0.06
2022,Punjab,Barnala,11.0,5.5,5.5,LOW GAP,4.38,0.06
2022,Punjab,Batala,11.0,5.5,5.5,LOW GAP,3.45,0.06
2022,Punjab,Bathinda,11.0,5.5,5.5,LOW GAP,7.89,0.06
2022,Punjab,CP Amritsar,11.0,5.5,5.5,LOW GAP,4.57,0.06
2022,Punjab,CP Jalandhar,11.0,5.5,5.5,LOW GAP,9.03,0.06
2022,Punjab,CP Ludhiana,11.0,5.5,5.5,LOW GAP,16.75,0.06
2022,Punjab,Faridkot,11.0,5.5,5.5,LOW GAP,2.82,0.06
2022,Punjab,Fatehgarh Sahib,11.0,5.5,5.5,LOW GAP,8.26,0.06
2022,Punjab,Fazilka,11.0,5.5,5.5,LOW GAP,5.11,0.06
2022,Punjab,Ferozepur,11.0,5.5,5.5,LOW GAP,2.49,0.06
2022,Punjab,GRP,11.0,5.5,5.5,LOW GAP,0.0,0.06
2022,Punjab,Gurdaspur,11.0,5.5,5.5,LOW GAP,2.95,0.06
2022,Punjab,Hoshiarpur,11.0,5.5,5.5,LOW GAP,7.02,0.06
2022,Punjab,Jalandhar Rural,11.0,5.5,5.5,LOW GAP,3.33,0.06
2022,Punjab,Kapurthala,11.0,5.5,5.5,LOW GAP,6.08,0.06
2022,Punjab,Khanna,11.0,5.5,5.5,LOW GAP,2.26,0.06
2022,Punjab,Ludhiana Rural,11.0,5.5,5.5,LOW GAP,1.19,0.06
2022,Punjab,Mansa,11.0,5.5,5.5,LOW GAP,5.08,0.06
2022,Punjab,Moga,11.0,5.5,5.5,LOW GAP,3.67,0.06
2022,Punjab,Muktsar,11.0,5.5,5.5,LOW GAP,3.47,0.06
2022,Punjab,Pathankot,11.0,5.5,5.5,LOW GAP,2.85,0.06
2022,Punjab,Patiala,11.0,5.5,5.5,LOW GAP,8.49,0.06
2022,Punjab,Ropar,11.0,5.5,5.5,LOW GAP,2.08,0.06
2022,Punjab,Sangrur,11.0,5.5,5.5,LOW GAP,3.1,0.06
2022,Punjab,SAS Nagar,11.0,5.5,5.5,LOW GAP,10.81,0.06
2022,Punjab,SBS Nagar,11.0,5.5,5.5,LOW GAP,2.91,0.06
2022,Punjab,Tarn Taran,11.0,5.5,5.5,LOW GAP,2.87,0.06
2022,Punjab,Bureau of Investigation,11.0,5.5,5.5,LOW GAP,0.06,0.06
2022,Punjab,Intelligence Wing,11.0,5.5,5.5,LOW GAP,0.0,0.06
2022,Punjab,NRI Wing,11.0,5.5,5.5,LOW GAP,2.79,0.06
2022,Punjab,Special Task Force,11.0,5.5,5.5,LOW GAP,0.0,0.06
2022,Punjab,Malerkotla,11.0,5.5,5.5,LOW GAP,2.61,0.06
2022,Punjab,Total Districts ,11.0,5.5,5.5,LOW GAP,132.52,0.06
2023,Punjab,Amritsar Rural,11.0,5.5,5.5,LOW GAP,2.2,0.06
2023,Punjab,Barnala,11.0,5.5,5.5,LOW GAP,4.23,0.06
2023,Punjab,Batala,11.0,5.5,5.5,LOW GAP,2.44,0.06
2023,Punjab,Bathinda,11.0,5.5,5.5,LOW GAP,6.26,0.06
2023,Punjab,CP Amritsar,11.0,5.5,5.5,LOW GAP,7.42,0.06
2023,Punjab,CP Jalandhar,11.0,5.5,5.5,LOW GAP,7.96,0.06
2023,Punjab,CP Ludhiana,11.0,5.5,5.5,LOW GAP,9.03,0.06
2023,Punjab,Faridkot,11.0,5.5,5.5,LOW GAP,3.24,0.06
2023,Punjab,Fatehgarh Sahib,11.0,5.5,5.5,LOW GAP,7.24,0.06
2023,Punjab,Fazilka,11.0,5.5,5.5,LOW GAP,6.59,0.06
2023,Punjab,Ferozepur,11.0,5.5,5.5,LOW GAP,3.15,0.06
2023,Punjab,GRP,11.0,5.5,5.5,LOW GAP,0.06,0.06
2023,Punjab,Gurdaspur,11.0,5.5,5.5,LOW GAP,2.53,0.06
2023,Punjab,Hoshiarpur,11.0,5.5,5.5,LOW GAP,7.34,0.06
2023,Punjab,Jalandhar Rural,11.0,5.5,5.5,LOW GAP,2.85,0.06
2023,Punjab,Kapurthala,11.0,5.5,5.5,LOW GAP,4.8,0.06
2023,Punjab,Khanna,11.0,5.5,5.5,LOW GAP,1.96,0.06
2023,Punjab,Ludhiana Rural,11.0,5.5,5.5,LOW GAP,0.8,0.06
2023,Punjab,Mansa,11.0,5.5,5.5,LOW GAP,4.29,0.06
2023,Punjab,Moga,11.0,5.5,5.5,LOW GAP,3.84,0.06
2023,Punjab,Muktsar,11.0,5.5,5.5,LOW GAP,1.35,0.06
2023,Punjab,Pathankot,11.0,5.5,5.5,LOW GAP,1.01,0.06
2023,Punjab,Patiala,11.0,5.5,5.5,LOW GAP,8.49,0.06
2023,Punjab,Ropar,11.0,5.5,5.5,LOW GAP,4.16,0.06
2023,Punjab,Sangrur,11.0,5.5,5.5,LOW GAP,3.99,0.06
2023,Punjab,SAS Nagar,11.0,5.5,5.5,LOW GAP,10.45,0.06
